p_name,Task,Gender,Accuracy,AOI,Time (ms after epoch),dwell_duration,phase_number
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7264,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,76,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2848,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,134,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1211,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,55,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1009,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,73,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,26245,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,56,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,4525,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,109,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,6784,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,72,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1392,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,63,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7851,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,58,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,26124,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,87,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,3340,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,62,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7545,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,15495,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,25776,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,9554,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,36334,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,26432,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,3376,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1271,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,19841,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,157,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,5,1
P109,1,M,1,Understanding,1.56E+12,155,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,5,1
P109,1,M,1,Understanding,1.56E+12,17239,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,3694,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1187,1
P109,1,M,1,Understanding,1.56E+12,721,1
P109,1,M,1,Understanding,1.56E+12,257,1
P109,1,M,1,Understanding,1.56E+12,682,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,5,1
P109,1,M,1,Understanding,1.56E+12,435,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,11,1
P109,1,M,1,Understanding,1.56E+12,324,1
P109,1,M,1,Understanding,1.56E+12,511,1
P109,1,M,1,Editing,1.56E+12,696,1
P109,1,M,1,Understanding,1.56E+12,570,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,4,1
P109,1,M,1,Understanding,1.56E+12,301,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,6,1
P109,1,M,1,Understanding,1.56E+12,3063,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,688,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2,1
P109,1,M,1,Understanding,1.56E+12,111,1
P109,1,M,1,Editing,1.56E+12,424,1
P109,1,M,1,Understanding,1.56E+12,650,1
P109,1,M,1,Understanding,1.56E+12,2241,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,19199,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2197,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,761,1
P109,1,M,1,Editing,1.56E+12,4337,1
P109,1,M,1,Understanding,1.56E+12,2111,1
P109,1,M,1,Editing,1.56E+12,1759,1
P109,1,M,1,Understanding,1.56E+12,4030,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,66,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1567,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,3504,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,63,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,5019,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,67,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,4820,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,41,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1376,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,75,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,877,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,37,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,3334,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,33,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1501,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,35,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,21743,1
P109,1,M,1,Understanding,1.56E+12,97650,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2657,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2406,1
P109,1,M,1,Understanding,1.56E+12,13322,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,556,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7,1
P109,1,M,1,Understanding,1.56E+12,4664,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,8314,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,973,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,11,1
P109,1,M,1,Understanding,1.56E+12,537,1
P109,1,M,1,Understanding,1.56E+12,22633,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,63,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2324,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,55,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1054,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,35,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1647,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,37,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,12245,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,41,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1028,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,35,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7612,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7513,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,39,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,6617,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,39,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,42109,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2730,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,57,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1558,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,34,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,3929,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1798,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1430,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,32835,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,87,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,16966,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,34,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,2738,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,4185,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,18783,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,6182,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,5,1
P109,1,M,1,Understanding,1.56E+12,623,1
P109,1,M,1,Editing,1.56E+12,3999,1
P109,1,M,1,Understanding,1.56E+12,273,1
P109,1,M,1,Editing,1.56E+12,1159,1
P109,1,M,1,Understanding,1.56E+12,578,1
P109,1,M,1,Editing,1.56E+12,2083,1
P109,1,M,1,Understanding,1.56E+12,393,1
P109,1,M,1,Editing,1.56E+12,987,1
P109,1,M,1,Understanding,1.56E+12,255,1
P109,1,M,1,Editing,1.56E+12,415,1
P109,1,M,1,Understanding,1.56E+12,210,1
P109,1,M,1,Editing,1.56E+12,152,1
P109,1,M,1,Understanding,1.56E+12,216,1
P109,1,M,1,Editing,1.56E+12,1464,1
P109,1,M,1,Understanding,1.56E+12,478,1
P109,1,M,1,Understanding,1.56E+12,3825,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,1359,1
P109,1,M,1,Inspection,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,585,1
P109,1,M,1,Editing,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,5,1
P109,1,M,1,Understanding,1.56E+12,5216,1
P109,1,M,1,Understanding,1.56E+12,2060,1
P109,1,M,1,Navigation,1.56E+12,1,1
P109,1,M,1,Understanding,1.56E+12,7950,1
P109,1,M,1,Understanding,1.56E+12,47816,1
P109,2,M,1,Understanding,1.56E+12,4,1
P109,2,M,1,Understanding,1.56E+12,15,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,398,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,38383,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,89,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,2455,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,55,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,14700,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,63,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,14171,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,2062,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,39,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3127,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,79198,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,8282,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,6212,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,199,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,16137,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,6389,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,37,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,9183,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,32,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,1693,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,76,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,8053,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,69,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,2962,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,77,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,5948,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,36,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,2098,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,50,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3142,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,34,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,1270,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,39,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,1259,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,39,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,12039,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,32,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,1961,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,38,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,25709,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,918,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,13,1
P109,2,M,1,Understanding,1.56E+12,502,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,4,1
P109,2,M,1,Understanding,1.56E+12,276,1
P109,2,M,1,Understanding,1.56E+12,380,1
P109,2,M,1,Editing,1.56E+12,1580,1
P109,2,M,1,Understanding,1.56E+12,3205,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,968,1
P109,2,M,1,Understanding,1.56E+12,248,1
P109,2,M,1,Understanding,1.56E+12,906,1
P109,2,M,1,Understanding,1.56E+12,2106,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,631,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,6,1
P109,2,M,1,Understanding,1.56E+12,707,1
P109,2,M,1,Understanding,1.56E+12,283,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,4,1
P109,2,M,1,Understanding,1.56E+12,148,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,5,1
P109,2,M,1,Understanding,1.56E+12,314,1
P109,2,M,1,Understanding,1.56E+12,552,1
P109,2,M,1,Understanding,1.56E+12,561,1
P109,2,M,1,Understanding,1.56E+12,176,1
P109,2,M,1,Understanding,1.56E+12,1043,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3,1
P109,2,M,1,Understanding,1.56E+12,2496,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,1383,1
P109,2,M,1,Editing,1.56E+12,172,1
P109,2,M,1,Understanding,1.56E+12,975,1
P109,2,M,1,Editing,1.56E+12,151,1
P109,2,M,1,Understanding,1.56E+12,914,1
P109,2,M,1,Editing,1.56E+12,151,1
P109,2,M,1,Understanding,1.56E+12,341,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,2233,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,924,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,2,1
P109,2,M,1,Understanding,1.56E+12,190,1
P109,2,M,1,Editing,1.56E+12,1661,1
P109,2,M,1,Understanding,1.56E+12,1766,1
P109,2,M,1,Understanding,1.56E+12,439,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3,1
P109,2,M,1,Understanding,1.56E+12,225,1
P109,2,M,1,Editing,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3,1
P109,2,M,1,Understanding,1.56E+12,944,1
P109,2,M,1,Understanding,1.56E+12,1371,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,82583,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3579,1
P109,2,M,1,Inspection,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,3669,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,10695,1
P109,2,M,1,Navigation,1.56E+12,1,1
P109,2,M,1,Understanding,1.56E+12,50073,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,2428,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,7,2
P109,2,M,1,Understanding,1.56E+12,216,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,5,2
P109,2,M,1,Understanding,1.56E+12,803,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,4,2
P109,2,M,1,Understanding,1.56E+12,355,2
P109,2,M,1,Understanding,1.56E+12,465,2
P109,2,M,1,Editing,1.56E+12,1096,2
P109,2,M,1,Understanding,1.56E+12,265,2
P109,2,M,1,Editing,1.56E+12,183,2
P109,2,M,1,Understanding,1.56E+12,207,2
P109,2,M,1,Editing,1.56E+12,2778,2
P109,2,M,1,Understanding,1.56E+12,679,2
P109,2,M,1,Editing,1.56E+12,167,2
P109,2,M,1,Understanding,1.56E+12,251,2
P109,2,M,1,Editing,1.56E+12,96,2
P109,2,M,1,Understanding,1.56E+12,396,2
P109,2,M,1,Understanding,1.56E+12,331,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,3,2
P109,2,M,1,Understanding,1.56E+12,255,2
P109,2,M,1,Understanding,1.56E+12,1245,2
P109,2,M,1,Understanding,1.56E+12,536,2
P109,2,M,1,Understanding,1.56E+12,378,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,5,2
P109,2,M,1,Understanding,1.56E+12,115,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,3,2
P109,2,M,1,Understanding,1.56E+12,1210,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,2018,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,1679,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,984,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,525,2
P109,2,M,1,Editing,1.56E+12,495,2
P109,2,M,1,Understanding,1.56E+12,38,2
P109,2,M,1,Understanding,1.56E+12,986,2
P109,2,M,1,Understanding,1.56E+12,4977,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,8,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,5,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,5,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,4,2
P109,2,M,1,Editing,1.56E+12,25,2
P109,2,M,1,Understanding,1.56E+12,3349,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,1633,2
P109,2,M,1,Editing,1.56E+12,79,2
P109,2,M,1,Understanding,1.56E+12,10,2
P109,2,M,1,Understanding,1.56E+12,4213,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,770,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,7,2
P109,2,M,1,Understanding,1.56E+12,2321,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,4,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,4,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,3,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,2,2
P109,2,M,1,Editing,1.56E+12,21,2
P109,2,M,1,Understanding,1.56E+12,4059,2
P109,2,M,1,Editing,1.56E+12,62,2
P109,2,M,1,Understanding,1.56E+12,5,2
P109,2,M,1,Understanding,1.56E+12,3446,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,2759,2
P109,2,M,1,Inspection,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,2430,2
P109,2,M,1,Editing,1.56E+12,237,2
P109,2,M,1,Understanding,1.56E+12,757,2
P109,2,M,1,Editing,1.56E+12,371,2
P109,2,M,1,Understanding,1.56E+12,575,2
P109,2,M,1,Understanding,1.56E+12,169,2
P109,2,M,1,Understanding,1.56E+12,367,2
P109,2,M,1,Understanding,1.56E+12,152,2
P109,2,M,1,Understanding,1.56E+12,354,2
P109,2,M,1,Editing,1.56E+12,1128,2
P109,2,M,1,Understanding,1.56E+12,704,2
P109,2,M,1,Understanding,1.56E+12,794,2
P109,2,M,1,Understanding,1.56E+12,264,2
P109,2,M,1,Editing,1.56E+12,1377,2
P109,2,M,1,Understanding,1.56E+12,943,2
P109,2,M,1,Editing,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,3,2
P109,2,M,1,Understanding,1.56E+12,300,2
P109,2,M,1,Understanding,1.56E+12,8248,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,536,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,41933,2
P109,2,M,1,Inspection,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,96132,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,33,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,6807,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,36,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,4154,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,19064,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,10391,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,14943,2
P109,2,M,1,Understanding,1.56E+12,4794,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,944,2
P109,2,M,1,Inspection,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,22642,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,17391,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,59136,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,935,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,60871,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,14897,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,18576,2
P109,2,M,1,Navigation,1.56E+12,1,2
P109,2,M,1,Understanding,1.56E+12,1039,2
P109,2,M,1,Editing,1.56E+12,1,2
